7500 0.019197
15000 0.065865
22500 0.145511
30000 0.259277
37500 0.402857
45000 0.581444
52500 0.792802
60000 1.03176
67500 1.31082
75000 1.6138
82500 2.00813
90000 2.39777
97500 2.8549
105000 3.29502
112500 3.80488
120000 4.18966
127500 4.81955
135000 5.28337
142500 6.03273
150000 6.59101
157500 7.16447
165000 8.03635
172500 9.03441
180000 9.90408
187500 10.4981
